date_time,city_area,state,country,ufo_shape,encounter_length,description,date_documented,latitude,longitude,time,weekday,month
2012-12-16 01:00:00,haleiwa,hi,us,oval,3.0,Bright blue flash in sky 12/16/2012 1:00 am.,12/20/2012,21.5902778,-158.1125,01:00,Sunday,December
2004-06-20 01:15:00,farmington,mo,us,light,300.0,It looked like a star&#44 but then started moving&#44 it zig zagged and went back the other way. We watched it for five minutes.,6/23/2004,37.7808333,-90.4216667,01:15,Sunday,June
2010-12-07 10:40:00,portland,or,us,triangle,40.0,2 sightings of a ufo in a 3 month time frame in PDX,1/5/2011,45.5236111,-122.675,10:40,Tuesday,December
2012-09-25 06:24:00,fonda,ia,us,unknown,240.0,White light object rises from tree line and elevates (4 minutes) and disappears.  ((NUFORC Note:  Bright planet in the E sky?  PD)),10/30/2012,42.5813889,-94.8458333,06:24,Tuesday,September
2012-02-04 19:00:00,vida,or,us,other,16200.0,2 craft spotted&#44 one with blinking red&#44 green&#44 and blue lights&#44  the other a reddish color,2/10/2012,44.1461111,-122.5686111,19:00,Saturday,February
1953-08-15 21:00:00,bowleys quarters,md,us,sphere,240.0,The speed of these speres were unbelievable they held formation stationary then bursted one by one into space,2/22/2005,39.3352778,-76.3905556,21:00,Saturday,August
2003-02-08 19:50:00,sandpoint,id,us,unknown,5.0,Bright white light moving very fast  above cloud cover from east to west in eastern sky,2/11/2003,48.2766667,-116.5522222,19:50,Saturday,February
1993-06-01 00:00:00,wolcott,ny,us,unknown,900.0,lights in the sky over Wolcott New York,4/3/2011,43.2205556,-76.8152778,00:00,Tuesday,June
2008-10-09 20:40:00,plano,tx,us,cylinder,600.0,Cylindrical craft  with 3 lights seen over Dallas&#44 10.09.08,10/31/2008,33.0197222,-96.6986111,20:40,Thursday,October
2011-09-01 01:55:00,vashon,wa,us,light,900.0,Semi-circle of lights flashing outside a hazy circle.,10/10/2011,47.4475,-122.4586111,01:55,Thursday,September
2012-03-05 20:00:00,hummelstown,pa,us,fireball,6.0,Red fire ball with long blue tail light over Hummelstown&#44 Pennsylvania,3/13/2012,40.2652778,-76.7086111,20:00,Monday,March
2010-07-20 22:30:00,orrville,oh,us,light,2700.0,Immensely bright object appears in the W sky by my house. Occurs regularly&#44 nearly every night.  ((NUFORC Note:  Venus.  PD)),7/28/2010,40.8436111,-81.7641667,22:30,Tuesday,July
2008-05-20 23:00:00,lee,nh,us,light,1140.0,Off white&#44 yellowish orb&#44 eratic behavior&#44 seen in sky.,6/12/2008,43.1230556,-71.0119444,23:00,Tuesday,May
2010-11-12 16:30:00,albany,ga,us,cigar,30.0,I saw one white&#44 tubular object above the treeline that seemed to be hovering.,11/21/2010,31.5783333,-84.1558333,16:30,Friday,November
2007-12-06 23:30:00,black diamond,wa,us,light,1800.0,Very slow moving bright white light&#44 multiple colors illuminated like fire flames popping out between the black object and the white li,3/4/2008,47.3088889,-122.0019444,23:30,Thursday,December
2013-10-13 19:45:00,spring hill,fl,us,diamond,300.0,Five reddish objects in the sky moved from north to southest before going out of sight.,10/14/2013,28.5555556,-82.4505556,19:45,Sunday,October
2008-10-13 09:20:00,clovis,ca,us,other,3000.0,Thousands of transparent&#44 faintly illuminated objects flying over Clovis&#44 CA 10/13/08 9:20 pm,10/31/2008,36.8252778,-119.7019444,09:20,Monday,October
2012-08-23 22:00:00,two harbors,mn,us,triangle,5.0,Driving on 61&#44 I saw an orange light... almost triangle in shape over Lake Superior that was very noticeable and quickly faded within 5,9/24/2012,47.0227778,-91.6705556,22:00,Thursday,August
2005-03-08 19:30:00,claflin,ks,us,light,3000.0,Cluster of yellow lights over Holyrood Kansas,5/11/2005,38.525,-98.5333333,19:30,Tuesday,March
2006-06-08 01:00:00,texarkana,tx,us,light,600.0,Light close to the moon&#44 moved then went out.  ((NUFORC Note:  Probably a sighting of Jupiter near the Moon.  PD)),7/16/2006,33.425,-94.0475,01:00,Thursday,June
2013-12-02 20:06:00,columbus,nm,us,other,60.0,Nine small balls of light with tails in arrow formation.  These were flying horizontally across the sky.  Color was greenish orange.,12/5/2013,31.8275,-107.6394444,20:06,Monday,December
2004-12-30 20:30:00,wellsville,ny,us,fireball,180.0,Bright orange glowing object that hovered&#44 moved across the sky and down&#44 then disappeared.,1/11/2005,42.1219444,-77.9483333,20:30,Thursday,December
2009-01-10 19:30:00,williston (seen from; to ne),vt,us,circle,30.0,2 bright orange lights above horizon with possible smoke trail above them appeared stationary,3/19/2009,44.4375,-73.0686111,19:30,Saturday,January
2003-02-14 21:00:00,baltimore,md,us,cigar,900.0,My brother clock stoped working and then look out his window and saw a Ufo.,3/21/2003,39.2902778,-76.6125,21:00,Friday,February
2007-01-01 15:00:00,lake station,in,us,light,300.0,light shot toward woods army helicoptor quit persuit,2/24/2007,41.575,-87.2388889,15:00,Monday,January
2012-09-28 01:15:00,gladewater,tx,us,circle,4.0,At approximately 1:15 AM (CST)&#44 five individuals spotted a round ball approximately a football field&#39s distance above the trees.,10/30/2012,32.5363889,-94.9425,01:15,Friday,September
2014-02-16 23:00:00,surprise,az,us,other,1800.0,Not an object; strange contrail-type cloud &quot;fingers&quot; stretching from east to west.,2/21/2014,33.6305556,-112.3325,23:00,Sunday,February
2008-02-12 19:50:00,jenison,mi,us,triangle,600.0,Strange&#44 slow moving black triangle seen.,2/14/2008,42.9072222,-85.7919444,19:50,Tuesday,February
1999-08-04 03:00:00,rochdale,ma,us,sphere,900.0,I observed a phosphorescent purple sphere going back and forth over the trees while camping out in the woods.,8/10/1999,42.1944444,-71.9063889,03:00,Wednesday,August
2008-04-19 21:17:00,st. augustine,fl,us,fireball,300.0,A fire ball shot across the sky and disapeard in thin air&#44,3/19/2009,29.8944444,-81.3147222,21:17,Saturday,April
2010-04-25 21:50:00,kaufman,tx,us,fireball,360.0,My report of Sunday night April 24 9:50 pm 17:50 hrs  I was out in the open Night sky lying on my hammock with my face toward the north,5/12/2010,32.5888889,-96.3086111,21:50,Sunday,April
2006-07-15 22:05:00,crivitz,wi,us,circle,60.0,At about 22:05 p.m. on 7-15-06 i was walking our 6 month old husky in our side yard paused briefly to observe the sky and unaware of th,7/16/2006,45.2325,-88.0075,22:05,Saturday,July
2014-02-27 20:00:00,glenelg,md,us,fireball,60.0,Fireball floating slowly low then vanishing.,3/18/2014,39.2641667,-76.9927778,20:00,Thursday,February
1980-10-03 18:00:00,richardson,tx,us,diamond,600.0,My date&#44 Sam&#44 and me were lying on a blanket discussing outer space and how we would get to other planets.  We were doing some serious,1/28/1999,32.9480556,-96.7294444,18:00,Friday,October
2011-12-30 19:00:00,orlando,fl,us,fireball,300.0,Red-Orange fireball passing over Orlando on Dec 30th 2011,1/12/2012,28.5380556,-81.3794444,19:00,Friday,December
2005-10-28 18:15:00,st. louis,mo,us,fireball,3600.0,Fireballs in St. Louis,11/3/2005,38.6272222,-90.1977778,18:15,Friday,October
2012-04-27 21:00:00,conway,ar,us,light,120.0,SEVERAL STATIONARY  LIGHTS  HIGH  IN SKY OVER CONWAY ON APRIL 27&#44 2012,5/13/2012,35.0886111,-92.4419444,21:00,Friday,April
1999-06-03 19:55:00,thornton,co,us,triangle,480.0,See below.,6/23/1999,39.8680556,-104.9713889,19:55,Thursday,June
2004-11-05 01:00:00,debary,fl,us,oval,60.0,bright to dim light&#44 with three smaller lights coming down..,11/9/2004,28.8827778,-81.3088889,01:00,Friday,November
2008-05-17 00:30:00,grand blanc,mi,us,light,240.0,An orange glowing light moving extremely fast in the sky.,6/12/2008,42.9275,-83.63,00:30,Saturday,May
2012-02-22 19:44:00,acworth,ga,us,circle,240.0,Saw a bright light disappear then reappear closer&#44 then slowly fade to dark.,3/13/2012,34.0658333,-84.6769444,19:44,Wednesday,February
2012-07-18 22:00:00,oak island,nc,us,fireball,2.0,Lit up (orange in color) for a few seconds and then seemed to almost jump a distance in an instant. Light would fade and return several,8/5/2012,33.9163889,-78.1613889,22:00,Wednesday,July
2011-08-04 20:45:00,kingman,az,us,oval,1800.0,Possible UFO over kingman az,8/7/2011,35.1894444,-114.0522222,20:45,Thursday,August
2006-05-17 21:30:00,benton county,mo,us,light,300.0,Moving lights across the sky,7/16/2006,37.0977778,-89.5625,21:30,Wednesday,May
1997-07-03 21:30:00,vanleer,tn,us,formation,2700.0,Three orange yellow lights in a tri-angle pattern&#44that stayed on for about 45 mins. changed positions vertically. out for 4 or 5 mins&#44,9/26/1998,36.235,-87.4438889,21:30,Thursday,July
1995-05-01 21:00:00,sun prairie,wi,us,cross,120.0,Apparent cross shaped object seen in sky near Madison&#44 Wisconsin.,11/19/1998,43.1836111,-89.2136111,21:00,Monday,May
2011-09-10 21:00:00,allendale,mi,us,other,900.0,Multiable orange globes hovering,10/10/2011,42.9722222,-85.9536111,21:00,Saturday,September
2012-07-21 23:15:00,gurnee,il,us,other,180.0,Line of Red lights Flying over Gurnee/Waukegan area,8/5/2012,42.3702778,-87.9019444,23:15,Saturday,July
2010-01-14 19:30:00,holiday island,ar,us,triangle,600.0,Triangular patterned lights over Holiday Island&#44 Arkansas marina.,2/14/2010,36.4852778,-93.7319444,19:30,Thursday,January
2007-08-27 20:50:00,niota,il,us,light,25.0,String of orange lights near Niota ILLinois August 27&#44 2007,10/8/2007,40.6175,-91.2877778,20:50,Monday,August
2001-09-08 21:15:00,manassas,va,us,oval,180.0,It was a large hazey golden glowing ball with 4 or 5 smaller starlike objects preceeding it traveling at a high speed,10/12/2001,38.7508333,-77.4755556,21:15,Saturday,September
2013-09-29 21:00:00,gap,pa,us,fireball,300.0,10 Orange Lights Above Gap/White Horse Pennsylvania,9/30/2013,39.9872222,-76.0208333,21:00,Sunday,September
1967-09-15 22:00:00,santa rosa,ca,us,circle,7.0,ORANGE/RED CIRCLE OR SPHERE. APPROX. - 15% TO 20% LARGER THAN FULL MOON.,10/2/1999,38.4405556,-122.7133333,22:00,Friday,September
2013-06-12 22:06:00,myrtle beach,sc,us,light,12.0,On the evening of 6/12/2013 10:06PM&#44 Sky was broken&#44 but you could see stars and the moon. There had been a fireworks down in Surfside,7/3/2013,33.6888889,-78.8869444,22:06,Wednesday,June
2013-05-25 19:55:00,hazelwood,mo,us,cross,720.0,Triangular &quot;T&quot;-shaped object observed in St. Louis County.,6/2/2013,38.7713889,-90.3708333,19:55,Saturday,May
2008-08-01 03:30:00,netcong,nj,us,sphere,120.0,Redish/orange Disco Ball looking thing 3 feet from my head,8/5/2009,40.8988889,-74.7069444,03:30,Friday,August
1999-11-16 22:15:00,smithville,tn,us,teardrop,300.0,2 lights were seen just above the tree lines about a mile away from my home. i watched these lights for several minutes then they shot,11/23/1999,35.9605556,-85.8141667,22:15,Tuesday,November
2008-08-11 23:00:00,orlando,fl,us,changing,30.0,pulsating blue- white electrical light object turning on and off,10/31/2008,28.5380556,-81.3794444,23:00,Monday,August
1996-07-03 02:00:00,stoughton,wi,us,light,36000.0,I was spending a lazy day on the shore of Lake Kegonsa when I noticed a bright light in the Eastern sky. It stood out to me because it,2/1/2007,42.9169444,-89.2177778,02:00,Wednesday,July
1992-10-19 14:00:00,new york city (jamaica) (queens),ny,us,disk,8.0,Octagan craft with lights over a hundred feet wide seen upclose,9/24/2012,40.7141667,-74.0063889,14:00,Monday,October
2011-01-04 21:45:00,winchester,ca,us,sphere,300.0,two stars rotating tightly together as they fell slowly not a min later the direction slightly changed and it looked as if it projected,1/5/2011,33.7069444,-117.0836111,21:45,Tuesday,January
2012-10-10 20:00:00,colorado springs,co,us,light,20.0,Bright zig zagging light in the sky above norad.,10/30/2012,38.8338889,-104.8208333,20:00,Wednesday,October
2012-08-09 05:07:00,silver lake,mn,us,unknown,240.0,Two high altitude&#44 high speed craft converge on each other&#44 one bright white&#44 the other yellowish-gold,8/19/2012,44.9033333,-94.1952778,05:07,Thursday,August
1996-09-01 20:00:00,new holland (rural),il,us,unknown,600.0,Witnessed an object with 3 lights forming an equilateral triangle on its bottom plane that hovered and made no noise.,2/18/2001,40.1847222,-89.5808333,20:00,Sunday,September
2008-08-30 22:30:00,jackson,oh,us,light,60.0,4EXTREMELY FAST MOVING LIGHTS OVER JACKSON OHIO SPOTTED,10/31/2008,39.0519444,-82.6366667,22:30,Saturday,August
2006-06-26 21:18:00,surprise,az,us,light,7.0,falling star&#44 or ufo?,7/16/2006,33.6305556,-112.3325,21:18,Monday,June
2003-12-21 22:00:00,kelseyville,ca,us,circle,18000.0,I was on my back deck &#44which over looks Clearlake (Soda Bay)&#44 when I saw two spheres of circling each other for approximately one,1/17/2004,38.9780556,-122.8383333,22:00,Sunday,December
2001-12-27 22:40:00,williamsburg,mi,us,triangle,40.0,Completely focused on the object  I coudnt figure out what it was.,1/11/2002,44.7736111,-85.4038889,22:40,Thursday,December
2006-09-30 23:30:00,west jordan,ut,us,teardrop,20.0,Dark&#44 teardrop shape without light&#44 moving faster than normal planes&#44 made no noise,10/30/2006,40.5,-111.95,23:30,Saturday,September
2009-09-06 21:00:00,port saint lucie,fl,us,light,7200.0,four white lights&#44 one larger&#44 three smaller,12/12/2009,27.2936111,-80.3505556,21:00,Sunday,September
1988-10-15 20:00:00,pilot knob,mo,us,cigar,900.0,I did not actually see this myself&#44 but my mother did. I was 10 years old in 1988 and I remember my mom running in the house saying she,12/16/2005,37.6211111,-90.6402778,20:00,Saturday,October
2008-11-14 23:41:00,san francisco,ca,us,triangle,60.0,Dim Orange,3/19/2009,37.775,-122.4183333,23:41,Friday,November
2005-12-23 07:45:00,lenexa,ks,us,other,300.0,WHILE I WAS SITTING ON MY DECK AT MY HOUSE I SAW A WEIRD OBJECT WAY UP OVER THE TREES.,5/15/2006,38.9536111,-94.7333333,07:45,Friday,December
1994-10-15 19:00:00,oxley,ar,us,fireball,2.0,On the way to my grandfathers house myself and my father witnessed a red fireball hovering in the middle of the old gravel road we were,3/21/2014,35.8422222,-92.4569444,19:00,Saturday,October
1995-10-25 18:00:00,center valley,pa,us,triangle,600.0,Grey Triangular object about 25-30&#39 wide with three very bright white lights&#44 one in center and one on each wing tip&#44 moving at no more,1/28/1999,40.5291667,-75.3936111,18:00,Wednesday,October
2009-07-16 23:30:00,kalispell,mt,us,circle,300.0,Large&#44 bright light with no sound moved slowly over the Flathead Valley&#44 MT towards the southeast&#44 dimmed and vanished .,8/5/2009,48.1958333,-114.3119444,23:30,Thursday,July
2010-08-28 20:29:00,los angeles,ca,us,disk,40.0,We were heading to get dinner when all three of the witnesses notice a disc shaped objects floating through the air. Flashing lights sy,8/30/2010,34.0522222,-118.2427778,20:29,Saturday,August
2010-07-09 22:00:00,buellton,ca,us,flash,60.0,Double flash of &quot;satellite&quot; moving North to South  ???,7/10/2010,34.6136111,-120.1916667,22:00,Friday,July
2004-04-14 22:00:00,murray,ut,us,triangle,120.0,Blk triangle craft seen in Murray Ut. 04/14/04  made no noise&#44had no lights on approx 200 yards over us traveling slow,2/14/2006,40.6669444,-111.8872222,22:00,Wednesday,April
2011-10-23 19:00:00,portage,in,us,diamond,1200.0,Red&#44 yellowish fiery orbs flew quickly through the sky.,10/25/2011,41.5758333,-87.1761111,19:00,Sunday,October
1982-06-22 08:30:00,new ross,in,us,other,300.0,Spherical on one side&#44 diamond on the other with the axis of rotation along the flat diamond side.,2/16/1999,39.9647222,-86.7144444,08:30,Tuesday,June
2014-04-03 20:20:00,billings,mt,us,light,60.0,3 bright red lights over Billings&#44 Montana.,4/4/2014,45.7833333,-108.5,20:20,Thursday,April
2009-02-18 21:32:00,anaheim,ca,us,circle,900.0,Glowing Globe of Light,3/19/2009,33.8352778,-117.9136111,21:32,Wednesday,February
1997-10-18 15:00:00,evansville,in,us,unknown,60.0,Daughter &amp; I were fishing and when we heard &amp; saw a plane I said &quot;look honey&#44 see the plane&#33&quot; At that time somethuing appeared just beh,1/28/1999,37.9747222,-87.5558333,15:00,Saturday,October
2008-12-29 05:15:00,mt. gilead,nc,us,oval,5.0,Saw what I believe were 3 UFO&#39s in sky over Lake Tillery&#44NC on morning of 12/29/08 about 5am.,1/10/2009,35.2147222,-80.0025,05:15,Monday,December
2013-05-04 02:45:00,bremerton,wa,us,unknown,1800.0,White and red strobing lights gliding silently&#44 changing directions&#44 then appearing as three distinct solid white lights in a row.,5/15/2013,47.5675,-122.6313889,02:45,Saturday,May
2013-10-02 21:55:00,orrington,me,us,changing,600.0,Lights seen over Orrington.,10/3/2013,44.7311111,-68.8269444,21:55,Wednesday,October
2009-07-04 22:30:00,plainwell,mi,us,light,60.0,At about 10:30PM in Plainwell&#44 MI near a small airfield a large group of friends witnessed a large circular orange light.,8/5/2009,42.44,-85.6488889,22:30,Saturday,July
2001-08-18 23:58:00,bothell,wa,us,triangle,600.0,i saw a trainguler shape in the sky with light on every corner. Lights like blue&#44 red&#44 yellow&#44 green&#44 all flashing at random times. the,9/6/2002,47.7625,-122.2041667,23:58,Saturday,August
1996-05-16 21:17:00,covington,ky,us,other,1500.0,object trails three through city&#44 seen by alot&#44 video taped,8/5/2001,39.0836111,-84.5086111,21:17,Thursday,May
2002-06-06 23:03:00,las vegas,nv,us,sphere,180.0,Green Globes over Las Vegas,7/1/2002,36.175,-115.1363889,23:03,Thursday,June
1998-07-31 04:00:00,grass valley,ca,us,light,3600.0,Saw a light in sky.  It did a strange turn.  Heard a slow hum&#44 not like airplane.  Hum lasted for over half an hour.  Light reappeared,11/21/1998,39.2191667,-121.06,04:00,Friday,July
1996-06-29 21:00:00,east providence,ri,us,light,3600.0,A large white pulsating light,1/28/1999,41.8136111,-71.3705556,21:00,Saturday,June
2009-03-23 08:30:00,denver,co,us,light,4.0,I don;t know if this is even any thing or not but I was watching Ten Thousand BC. 16 minutes into the movie is when I saw some lights i,4/14/2009,39.7391667,-104.9841667,08:30,Monday,March
